Type , Left         , Old Mid    , Right      , New Mid      , Frequency
SUB  , 'is'         , ')'        , '.'        , NAME         , 1        
SUB  , NAME         , 'in'       , STRING     , '=='         , 1        
SUB  , STRING       , ']'        , EOS        , ':'          , 1        
SUB  , '='          , ')'        , '*'        , STRING       , 1        
DEL  , ')'          , NEWLINE    , STRING     ,              , 1        
SUB  , NAME         , NAME       , '.'        , ']'          , 1        
SUB  , '>'          , NAME       , EOS        , NUMBER       , 1        
SUB  , 'if'         , NAME       , '('        , '('          , 1        
SUB  , '('          , '('        , '['        , NAME         , 1        
DEL  , NAME         , '+'        , '('        ,              , 1        
DEL  , 'in'         , ')'        , ':'        ,              , 1        
SUB  , '>'          , '('        , STRING     , NAME         , 1        
INS  , ':'          ,            , '('        , NAME         , 1        
DEL  , '('          , NAME       , '.'        ,              , 1        
INS  , NEWLINE      ,            , '*'        , '/'          , 1        
INS  , '*'          ,            , NEWLINE    , '/'          , 1        
SUB  , NAME         , STRING     , ']'        , ';'          , 1        
DEL  , 'in'         , '('        , 'lambda'   ,              , 1        
SUB  , 'in'         , 'lambda'   , NAME       , NAME         , 1        
SUB  , NAME         , '*'        , NAME       , '*='         , 1        
SUB  , '.'          , '('        , NAME       , 'from'       , 1        
SUB  , NAME         , ')'        , ')'        , 'continue'   , 1        
SUB  , 'continue'   , ')'        , EOS        , NAME         , 1        
DEL  , '('          , '*'        , NAME       ,              , 1        
INS  , 99           ,            , 'else'     , 'continue'   , 1        
INS  , 'continue'   ,            , 'else'     , NEWLINE      , 1        
SUB  , '>>'         , 'return'   , '['        , '>'          , 1        
INS  , 'or'         ,            , NAME       , 'pass'       , 1        
INS  , 'pass'       ,            , NAME       , NAME         , 1        
SUB  , 99           , 98         , NAME       , '.'          , 1        
INS  , '-'          ,            , '-'        , '('          , 1        
SUB  , '('          , ':'        , NEWLINE    , ')'          , 1        
SUB  , NAME         , 'else'     , NAME       , ':'          , 1        
DEL  , 98           , '['        , '('        ,              , 1        
DEL  , 98           , ')'        , 'for'      ,              , 1        
INS  , 98           ,            , '@'        , STRING       , 1        
INS  , STRING       ,            , '@'        , NEWLINE      , 1        
DEL  , ':'          , 98         , 'del'      ,              , 1        
SUB  , NAME         , STRING     , NEWLINE    , '('          , 1        
SUB  , '('          , NEWLINE    , NAME       , STRING       , 1        
DEL  , ']'          , ','        , NEWLINE    ,              , 1        
SUB  , '='          , STRING     , STRING     , '='          , 1        
SUB  , NAME         , NEWLINE    , EOS        , '/'          , 1        
SUB  , NUMBER       , 'else'     , NAME       , 'or'         , 1        
SUB  , ')'          , '}'        , ')'        , ')'          , 1        
SUB  , 'with'       , ':'        , NEWLINE    , '...'        , 1        
SUB  , STRING       , STRING     , ')'        , '/'          , 1        
SUB  , '/'          , ')'        , EOS        , '>'          , 1        
SUB  , '='          , '-'        , NAME       , NUMBER       , 1        
DEL  , NAME         , NUMBER     , '}'        ,              , 1        
SUB  , NAME         , '|'        , NAME       , '('          , 1        
SUB  , '=='         , ':'        , NEWLINE    , NUMBER       , 1        
SUB  , '['          , ']'        , '-'        , STRING       , 1        
SUB  , STRING       , '('        , STRING     , '.'          , 1        
SUB  , NAME         , ','        , '+'        , ')'          , 1        
INS  , STRING       ,            , NEWLINE    , NEWLINE      , 1        
INS  , 99           ,            , NEWLINE    , 'else'       , 1        
SUB  , NEWLINE      , 'return'   , STRING     , 98           , 1        
SUB  , 98           , STRING     , STRING     , 'return'     , 1        
INS  , '<='         ,            , NUMBER     , '='          , 1        
SUB  , ','          , '['        , NAME       , STRING       , 1        
SUB  , NAME         , ']'        , ')'        , STRING       , 1        
SUB  , '('          , STRING     , '%'        , UNKNOWN_CHAR , 1        
SUB  , UNKNOWN_CHAR , '%'        , NAME       , UNKNOWN_CHAR , 1        
SUB  , NAME         , ','        , NAME       , '->'         , 1        
SUB  , ','          , '['        , NAME       , '*'          , 1        
SUB  , NAME         , ']'        , ')'        , '*'          , 1        
INS  , 98           ,            , NAME       , '@'          , 1        
INS  , '/'          ,            , NAME       , '<'          , 1        
SUB  , STRING       , STRING     , ','        , ']'          , 1        
SUB  , '('          , '('        , 'lambda'   , NAME         , 1        
SUB  , NAME         , ','        , NAME       , '+'          , 1        
SUB  , STRING       , ':'        , NEWLINE    , ';'          , 1        
SUB  , 99           , NAME       , EOS        , ')'          , 1        
DEL  , NAME         , '*'        , EOS        ,              , 1        
INS  , NAME         ,            , '/'        , NUMBER       , 1        
SUB  , NAME         , '('        , ')'        , '=='         , 1        
SUB  , '=='         , ')'        , 'if'       , STRING       , 1        
SUB  , STRING       , 'if'       , NAME       , UNKNOWN_CHAR , 1        
DEL  , NAME         , '=='       , '('        ,              , 1        
SUB  , ')'          , 'else'     , NAME       , ':'          , 1        
SUB  , NAME         , '='        , '{'        , '('          , 1        
SUB  , '('          , '{'        , NAME       , '('          , 1        
DEL  , 'in'         , '('        , '['        ,              , 1        
INS  , 98           ,            , ')'        , NEWLINE      , 1        
SUB  , 98           , 'try'      , ':'        , NAME         , 1        
DEL  , ')'          , STRING     , ','        ,              , 1        
SUB  , ')'          , ','        , NAME       , 'as'         , 1        
SUB  , 'if'         , 'not'      , 'not'      , NAME         , 1        
INS  , 'as'         ,            , NAME       , '('          , 1        
DEL  , BOS          , ')'        , '>>'       ,              , 1        
DEL  , '>>'         , NAME       , ':'        ,              , 1        
SUB  , '>>'         , ':'        , '['        , '>'          , 1        
SUB  , '{'          , '{'        , NAME       , '%'          , 1        
SUB  , ')'          , '}'        , '}'        , '%'          , 1        
INS  , ')'          ,            , ','        , NEWLINE      , 1        
INS  , NEWLINE      ,            , ','        , 'raise'      , 1        
INS  , 'raise'      ,            , ','        , NAME         , 1        
SUB  , ','          , STRING     , STRING     , NAME         , 1        
INS  , STRING       ,            , NEWLINE    , 'with'       , 1        
SUB  , 99           , 98         , NEWLINE    , '~'          , 1        
SUB  , NEWLINE      , 99         , EOS        , '~'          , 1        
INS  , '<'          ,            , NAME       , 'class'      , 1        
INS  , 'class'      ,            , NAME       , STRING       , 1        
INS  , STRING       ,            , NAME       , '>'          , 1        
INS  , '>'          ,            , NAME       , STRING       , 1        
SUB  , 'is'         , '('        , ')'        , NAME         , 1        
INS  , 'if'         ,            , NAME       , '<'          , 1        
DEL  , NEWLINE      , NAME       , '>>'       ,              , 1        
INS  , UNKNOWN_CHAR ,            , NAME       , '<'          , 1        
DEL  , BOS          , NUMBER     , '>'        ,              , 1        
INS  , NAME         ,            , ':'        , NEWLINE      , 1        
INS  , NAME         ,            , '.'        , 'else'       , 1        
INS  , '['          ,            , NUMBER     , '.'          , 1        
SUB  , '.'          , NUMBER     , ']'        , '.'          , 1        
DEL  , STRING       , ')'        , '*'        ,              , 1        
SUB  , 99           , NAME       , EOS        , '('          , 1        
SUB  , NAME         , NAME       , '('        , 'with'       , 1        
INS  , '{'          ,            , '{'        , '{'          , 1        
INS  , '{'          ,            , '{'        , NAME         , 1        
INS  , NAME         ,            , '{'        , '}'          , 1        
INS  , '}'          ,            , '{'        , '}'          , 1        
INS  , BOS          ,            , 'assert'   , '>>'         , 1        
INS  , NEWLINE      ,            , 'assert'   , '>>'         , 1        
INS  , NEWLINE      ,            , NAME       , 'try'        , 1        
SUB  , ','          , '}'        , EOS        , UNKNOWN_CHAR , 1        
SUB  , 98           , 'pass'     , NEWLINE    , '('          , 1        
SUB  , '('          , NEWLINE    , 99         , ')'          , 1        
SUB  , ')'          , 99         , 99         , NEWLINE      , 1        
INS  , BOS          ,            , 'from'     , '>'          , 1        
SUB  , ':'          , 'None'     , ')'        , 'pass'       , 1        
INS  , '**'         ,            , 'from'     , UNKNOWN_CHAR , 1        
INS  , '*'          ,            , EOS        , UNKNOWN_CHAR , 1        
INS  , NEWLINE      ,            , 'return'   , '//'         , 1        
SUB  , ')'          , 'as'       , NAME       , NAME         , 1        
SUB  , NAME         , 'is'       , NAME       , '='          , 1        
INS  , '...'        ,            , NAME       , ','          , 1        
DEL  , '&'          , NAME       , ':'        ,              , 1        
INS  , NAME         ,            , NEWLINE    , '<'          , 1        
SUB  , '('          , STRING     , 'if'       , UNKNOWN_CHAR , 1        
INS  , 'else'       ,            , STRING     , 'or'         , 1        
INS  , '*'          ,            , STRING     , '.'          , 1        
SUB  , ','          , '*'        , NAME       , '**'         , 1        
DEL  , NAME         , '='        , '...'      ,              , 1        
